row_id,lat_deg,lon_deg,report_date,status_id,water_source,water_tech,facility_type,country_name,install_year,installer,pay,status
499781,6.37912644,-10.77564138,12/03/2015,y,Piped Water,,Improved,Liberia,,,,
483012,7.957892,-11.728491,12/02/2012,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2004.0,Religious Group,No- water is free,but partly damaged
477305,9.85503,-11.32079,02/22/2012,n,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2009.0,United Nations (UN),No water,broken down
442511,12.03701,8.4113383,05/14/2015,y,Protected Spring,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
448045,12.259643,8.2795183,05/05/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
260878,8.107831589232646,-11.558193910251324,07/28/2016,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2016.0,GOAL,No payment – its free,Functional (and in use) No Damages
146741,0.71921901,33.23050951,03/31/2010,y,Undefined Shallow Well,,Unknown,Uganda,1930.0,,,Functional
44105,7.7508,27.9644,05/21/2009,y,Borehole,Hand Pump - India Mark,Improved,South Sudan,,,,operational
136564,-15.420508333333332,27.832691666666665,09/14/2014,y,Borehole,Hand Pump - India Mark,Improved,Zambia,1990.0,GRZ,,Yes
413710,7.8512283,3.93242,01/21/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2003.0,,No,Functional (and in use)
459427,7.1430525,3.3327417,08/15/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2008.0,,No,Functional (and in use)
485124,-2.2426,30.54711667,10/14/2013,y,Borehole,Hand Pump - India Mark,Improved,Rwanda,2013.0,,,
269212,8.20430046,-10.64625434,08/29/2016,y,,Tapstand,,Sierra Leone,1989.0,Government,"Yes, Flat rate (LE/HH/month)",Functional (and in use) Damaged Apron|Damaged Pump|Damaged Pipe
12157,-18.93785214,29.09299825,04/25/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1964.0,,,Partially Functional
239353,-26.7240568472551,31.708111989223,11/05/2015,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2011.0,,25,
487549,7.602358,-11.81667,02/16/2012,y,Protected Shallow Well,Hand Pump - Kardia,Improved,Sierra Leone,2008.0,world vision,No- water is free,functional
142465,0.68579803,33.47982196,04/01/2010,y,Undefined Shallow Well,,Unknown,Uganda,2002.0,,,Functional
246830,-26.5475721045208,31.0878182952045,08/25/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),,No facilities,Swaziland,2007.0,,,
126874,-10.537370882,35.868279027,09/15/2007,n,Undefined Spring,Tapstand,Unknown,Tanzania,1982.0,DANIDA,Never pay,"Dry Water Quantity,"
454656,12.008805,8.6037438,05/09/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Functional (and in use)
20252,-19.92778434,31.56785524,06/29/2017,y,Borehole,Hand Pump,Improved,Zimbabwe,2014.0,,,Fully Functional
22568,-20.43102559,31.07797699,03/23/2016,y,Protected Shallow Well,Hand Pump,Improved,Zimbabwe,1986.0,,,Fully Functional
190386,-0.59718588,31.43620164,04/16/2010,n,Borehole,,Improved,Uganda,1989.0,,,Non-Functional
489217,6.982467,-10.523085,02/10/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2009.0,Tearfund (incl. AEL) AEL,No (except possibly comm. collections),Working and protected Not damaged
230323,-25.9482415337053,31.6254114977309,01/15/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2009.0,,30,
488731,6.266399,-9.20796,12/19/2010,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2005.0,Red Cross (ICRC/LNRC) ICRC,No (except possibly comm. collections),Working but with problems U seal
540036,0.980223751,34.32386326,10/23/2013,y,Protected Spring,,Improved,Uganda,,,,
414287,7.5734448,3.136918,01/17/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
89588,6.36402818,-10.7464873,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Private,No payment – its free,Functional (and in use)
164521,0.19355767,32.86314018,09/16/2010,n,Undefined Shallow Well,,Unknown,Uganda,2004.0,,Water Committee Collects Fees,Non-Functional
459439,6.510525,4.1741117,08/09/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2010.0,,No,Functional (and in use)
112532,-8.988437079,34.750733797,10/16/2007,y,Undefined Spring,Tapstand,Unknown,Tanzania,2000.0,Government,Pay when scheme fails,"Enough Water Quantity,"
52313,14.3351,10.008,03/04/2014,y,Borehole,Mechanized Pump,Improved,Niger,2006.0,World Vision,,
106303,-9.389869541,34.55557752,05/10/2007,y,Undefined Spring,Tapstand,Unknown,Tanzania,2004.0,RC Mission,Pay when scheme fails,"Enough Water Quantity,"
251821,8.917693178088488,-12.57395507927751,09/15/2016,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2001.0,UNICEF,No payment – its free,Functional (and in use) No Damages
397620,12.59615,9.4500917,01/12/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2010.0,,No,Functional (and in use)
342524,8.19536666667,-10.924,12/31/2010,n,,,,Sierra Leone,,,,Functional
221927,8.45565075,-13.17234467,09/06/2016,n,,Tapstand,,Sierra Leone,2012.0,Community,,Broken down Damaged Apron|Damaged Pump|Damaged Pipe|Damaged Tap|Damaged Concrete
91798,6.88597538,-10.812823,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Government,No payment – its free,Functional (and in use)
445762,11.77262,8.6560017,05/13/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Functional (and in use)
489690,6.633371,-8.504093,02/06/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2006.0,ACF (Action Contre la Faim) ACF,No (except possibly comm. collections),Working and protected Not damaged
484183,-16.1785,28.75466667,09/26/2014,y,Borehole,Hand Pump - India Mark,Improved,Zambia,2014.0,,,
536589,7.8579111,9.7856511,05/24/2015,y,Borehole,Hand Pump,Improved,Nigeria,1997.0,,Yes At breakdown,Functional and in use but in bad shape
567551,3.28249596,31.82551437,04/17/2010,y,Borehole,,Improved,Uganda,1985.0,,Water Committee Collects Fees,Functional (not in use)
96160,6.33659822,-10.75479369,05/31/2017,y,Protected Shallow Well,Hand Pump - Consallen,Improved,Liberia,,Private,No payment – its free,Functional (and in use)
328917,-3.283418,28.120533,02/02/2014,n,,,,Congo - Kinshasa,,,,
66309,3.59414197,32.71043968,07/23/2010,y,Borehole,,Improved,Uganda,2007.0,,Water Committee Collects Fees,Functional
213364,-0.69194188,29.96971273,05/02/2010,y,Rainwater Harvesting,,Improved,Uganda,2004.0,,,Functional
167897,0.0956988,32.49894963,05/11/2010,y,Protected Spring,,Improved,Uganda,1995.0,,,Functional
8273,2.51367944,30.80508966,05/03/2010,y,Protected Spring,,Improved,Uganda,2003.0,,,Functional
128917,-5.63689770374,34.8076249566,08/02/2006,n,Borehole,Tapstand,Improved,Tanzania,1976.0,Local government,Not recorded,"Insufficient Water Quantity,"
525621,6.3112432,7.7646679,07/14/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
328510,-3.725486,29.113952,02/02/2014,n,,,,Congo - Kinshasa,,,,
195265,-0.69717587,30.43051828,06/10/2010,y,Protected Spring,,Improved,Uganda,1991.0,,,Functional
118895,-3.701229714,37.656170509,06/25/2008,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Tanzania,2001.0,Private,Pay monthly,"Enough Water Quantity,  Most of the households are served by private connection in their house about 159 WPT"
200231,-1.08357528,29.96940936,04/22/2010,n,,Tapstand,,Uganda,1999.0,,Water Committee Collects Fees,Non-Functional
311016,-1.707978333333333,30.04132666666667,07/16/2015,y,Protected Spring,,Improved,Rwanda,1976.0,,,
330783,2.057917,30.882996,02/02/2014,y,,,,Congo - Kinshasa,,,,Satisfaisant
414415,7.4401986,3.2825735,01/18/2015,y,Borehole,Hand Pump,Improved,Nigeria,2005.0,,Yes Periodic Levy,Functional (and in use)
13958,-17.93378902,28.83703895,05/05/2016,u,Unprotected Shallow Well,Rope and Bucket,Unimproved,Zimbabwe,,,,
502269,8.863357,-12.0957,09/02/2012,n,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,1991.0,Plan.int.,No- water is free,broken down
156029,1.34285738,31.46475754,05/06/2010,n,Rainwater Harvesting,,Improved,Uganda,2005.0,,,Non-Functional
438912,6.6937117,9.1193617,09/02/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
571988,9.66929826518152,0.245482033589983,10/02/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2005.0,,Only when there is a breakdown,Not applicable (no downtime over the last year)
29616,-16.94114413,29.49523534,08/05/2016,u,Surface Water (River/Stream/Lake/Pond/Dam),Rope and Bucket,No facilities,Zimbabwe,,,,
122865,-6.964391855,37.838008309,06/18/2008,y,Borehole,Hand Pump - SWN 80,Improved,Tanzania,1991.0,Government,Never pay,"Enough Water Quantity,"
247817,-26.6730816301278,31.1160367688204,08/29/2014,n,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2014.0,,0,Under construction
434727,7.875919,7.0647402,05/19/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
96747,5.806443333333334,-9.88916,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,Only after system breakdown,Functional (and in use)
51598,8.10672,0.09107,10/21/2013,u,Borehole,Mechanized Pump,Improved,Ghana,2013.0,World Vision,,
445774,11.230653,7.65283,10/30/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
290240,-14.73619722,24.72310833,07/12/2016,y,Borehole,Hand Pump - India Mark,Improved,Zambia,2011.0,,,
420169,13.054078,5.21603,06/09/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (but not in use) Technical breakdown
198398,-1.31657042,30.65135904,08/10/2010,y,Rainwater Harvesting,,Improved,Uganda,,,,Functional
87363,5.187266,-7.97850296,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,Functional (and in use)
498133,6.959034,-8.842945,05/26/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2005.0,LUSH,,Working and protected Not damaged
511341,8.449528,-13.17579,05/02/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,2011.0,Private Person,No- water is free,functional
261638,7.93126797,-11.49260857,08/29/2016,y,Borehole,Hand Pump - Kardia,Improved,Sierra Leone,1991.0,Other,No payment – its free,Functional (and in use) Damaged Apron
25880,-18.67598167,28.48558173,04/25/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1959.0,,,Fully Functional
564903,0.0326658199,34.7127724309,02/12/2013,y,Unprotected Spring,,Unimproved,Kenya,,,,
428254,7.2975459,4.6438044,04/29/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2014.0,,No,Functional (and in use)
39406,1.69983843,32.10189525,07/08/2010,y,Borehole,,Improved,Uganda,2002.0,,Water Committee Collects Fees,Functional
378726,10.136440604856936,-1.745504440934698,10/22/2014,y,Borehole,Hand Pump - Nira,Improved,Ghana,2014.0,,Only when there is a breakdown,Time to get spare parts
68970,2.25300431,32.39329952,04/21/2010,y,Undefined Shallow Well,,Unknown,Uganda,2006.0,,Water Committee Collects Fees,Functional
179053,0.30710819,30.18404395,05/24/2013,y,,Tapstand,,Uganda,2010.0,,,Functional
514331,8.9228,5.1663883,08/23/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,,,No,Functional (and in use)
41492,7.44327,31.20587,05/01/2008,u,Borehole,,Improved,South Sudan,,,,
258519,7.955106428051314,-11.733801637628982,09/24/2016,y,Unprotected Shallow Well,,Unimproved,Sierra Leone,2013.0,,No payment – its free,Functional (and in use) Damaged Well|Damaged Concrete
89313,7.00745545,-11.11962902,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,Functional (and in use)
194125,-0.17953604,30.13422421,05/14/2010,n,Undefined Shallow Well,,Unknown,Uganda,2005.0,,Water Committee Collects Fees,Non-Functional
249419,-27.0426666831546,31.620856882851,06/22/2015,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2014.0,,,
428764,7.677145,4.62838,05/05/2015,n,Borehole,Hand Pump,Improved,Nigeria,2015.0,,No,Non-functional Technical breakdown
559516,-14.869992,27.801988,11/28/2020,y,Borehole,,Improved,Zambia,2019.0,,,
85612,6.29644789,-10.79213379,05/31/2017,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,Private,No payment – its free,But with problems
482557,7.959705,-11.735494,02/21/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,2000.0,Private Person,No- water is free,functional
318897,8.478775,-10.338217,10/02/2012,y,Protected Shallow Well,Hand Pump - Kardia,Improved,Sierra Leone,2004.0,Action Farm,Only if there is a breakdown,functional
383477,12.672593,7.81482,01/20/2015,y,Borehole,Hand Pump,Improved,Nigeria,1997.0,,No,Functional (and in use)
367829,5.536699723807167,-1.672262532390873,01/19/2015,n,Protected Shallow Well,Hand Pump - Nira,Improved,Ghana,2004.0,,They do not pay,
501162,6.37255483,-10.78034663,12/10/2015,y,,Hand Pump,,Liberia,,,,
452688,12.117392,8.1842867,05/04/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
366828,6.253750568771934,-2.222921832410953,02/27/2000,y,Borehole,Hand Pump - India Mark,Improved,Ghana,2014.0,,Only when there is a breakdown,
454369,10.85491,8.2039933,10/24/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
543804,8.684001,-12.54511,12/31/2019,u,Undefined Shallow Well,,Unknown,Sierra Leone,,,,
539009,11.822293,34.414449,04/06/2012,y,,Hand Pump,,Ethiopia,2008.0,ORDA,,functional
154609,2.19374575,31.46109131,07/15/2010,n,Borehole,,Improved,Uganda,1959.0,,Water Committee Collects Fees,Decommissioned
414492,7.4058023,3.7977976,02/10/2015,y,Protected Shallow Well,Hand Pump,Improved,Nigeria,2013.0,,No,Functional (and in use)
131713,-4.92433107754,32.9840890401,08/10/2005,n,Undefined Spring,,Unknown,Tanzania,1979.0,Central government,Not recorded,"Insufficient Water Quantity,"
214332,-0.74316724,29.84754913,05/13/2010,y,Rainwater Harvesting,,Improved,Uganda,2000.0,,,Functional
453010,11.521108,8.498375,05/03/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
230581,-25.9490309897761,31.5634985104118,01/16/2014,y,Borehole,Tapstand,Improved,Swaziland,1986.0,,0,
165608,0.79097573,32.36762753,05/10/2010,y,Undefined Shallow Well,,Unknown,Uganda,1998.0,,Water Committee Collects Fees,Functional
16353,-19.94849525,29.83181556,03/23/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,1982.0,,,Partially Functional
14807,-20.19791099,29.97400337,05/11/2016,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Zimbabwe,1974.0,,,Partially Functional
438708,7.5201017,7.9761683,08/26/2015,y,Protected Shallow Well,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
9304,3.11913241,33.22759119,09/20/2010,y,,Tapstand,,Uganda,2006.0,,Water Committee Collects Fees,Functional
490979,4.383594,-7.701446,06/08/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2006.0,IRC,,Working and protected Not damaged
313329,11.245273,37.488789,11/20/2019,y,Protected Spring,,Improved,Ethiopia,2010.0,,,
296064,-15.014434,28.629717,12/01/2021,y,Borehole,Hand Pump - India Mark,Improved,Zambia,2020.0,,,
504853,7.573426,-12.337267,03/20/2012,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Sierra Leone,1997.0,Private Person,No- water is free,functional
259010,7.950711605795417,-11.72843628203143,01/07/2016,y,,Rope and Bucket,,Sierra Leone,2001.0,,No payment – its free,Functional (and in use) No Damages
314233,5.797945823241962,36.5132957567282,03/31/2017,n,Protected Shallow Well,Hand Pump,Improved,Ethiopia,,,,
77657,7.234865,-9.392733333333332,05/31/2017,u,Unprotected Shallow Well,,Unimproved,Liberia,,,,
362694,9.629517,37.137295,09/20/2019,y,Protected Spring,,Improved,Ethiopia,2011.0,,,
269515,8.27759429,-10.56742026,08/09/2016,n,,Hand Pump - India Mark,,Sierra Leone,2003.0,,,Broken down Damaged Pump
217361,11.48721525,37.98296277,04/06/2011,y,Undefined Shallow Well,,Unknown,Ethiopia,,MWA-CARE,,
451966,11.720297,8.2626883,05/01/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
421302,13.643413,5.2816883,06/21/2015,n,Borehole,Hand Pump,Improved,Nigeria,2010.0,,No,Non-functional Technical breakdown
113713,-1.0587249,37.26947,09/18/2012,y,Borehole,Mechanized Pump,Improved,Kenya,2006.0,,Per Jerrican 20L (Ksh),Functional ( in use) water not enouh
192962,-0.49997846,31.46114129,09/30/2013,y,Rainwater Harvesting,,Improved,Uganda,2013.0,,,Functional
128044,-3.192259727,33.792830625,12/30/2007,y,Borehole,Tapstand,Improved,Tanzania,1987.0,MAUWASA,Pay per bucket,"Enough Water Quantity,"
258130,7.943315744862128,-11.740753220517222,01/08/2016,y,,Rope and Bucket,,Sierra Leone,2003.0,,No payment – its free,Functional (and in use) No Damages
225446,8.74924967,-12.7720977,09/13/2016,y,Protected Shallow Well,Hand Pump - Kardia,Improved,Sierra Leone,2002.0,Other,No payment – its free,Functional (and in use) No Damages
200209,-1.08697795,29.96967528,04/22/2010,y,Protected Spring,,Improved,Uganda,1994.0,,Water Committee Collects Fees,Functional
541271,1.041537944,34.14205511,05/26/2014,u,Borehole,,Improved,Uganda,,,,
194851,-0.91697963,30.39013597,06/10/2010,y,Protected Spring,,Improved,Uganda,1994.0,,,Functional
112759,0.55445403,34.257149,07/25/2012,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Kenya,1985.0,,,Non- Functional not in operation.
549943,8.456644,-12.20376,12/31/2019,u,Undefined Shallow Well,,Unknown,Sierra Leone,,,,
250730,-27.2437510081256,31.4390317957396,10/07/2015,y,Borehole,Tapstand,Improved,Swaziland,2006.0,,10,
541660,8.219114,-13.09335,12/31/2019,u,,,,Sierra Leone,,,,
422624,12.205345,6.9069333,05/01/2015,y,Borehole,Hand Pump,Improved,Nigeria,,,No,Functional (and in use)
401326,12.695495,9.8173198,01/14/2015,y,Protected Spring,Hand Pump,Improved,Nigeria,2012.0,,No,Functional (and in use)
45818,4.246737,16.699494,07/30/2020,y,,Hand Pump - Vergnet,,Central African Republic,,,,Yes pump_problem
206657,-0.82475847,30.57751069,05/08/2010,y,Rainwater Harvesting,,Improved,Uganda,2004.0,,,Functional
162958,0.13272137,32.23976855,05/02/2010,y,Protected Spring,,Improved,Uganda,1997.0,,,Functional
113187,-1.9728366,36.788551,10/26/2012,y,Surface Water (River/Stream/Lake/Pond/Dam),,No facilities,Kenya,2011.0,,,Functional ( not in use)
375010,8.99748987,27.58541958,11/19/2016,n,Borehole,Hand Pump - India Mark,Improved,South Sudan,,Oxfam,,
39671,5.98524,30.69643,09/05/2012,n,Borehole,,Improved,South Sudan,,,,needs repairs
85372,7.06808706,-10.49097776,05/31/2017,u,Unprotected Shallow Well,,Unimproved,Liberia,,,,
265052,7.88768703,-11.17975123,11/17/2016,y,Protected Shallow Well,Rope and Bucket,Improved,Sierra Leone,1990.0,Private,No payment – its free,Functional (and in use) No Damages
270910,11.823604,37.519926,04/06/2020,y,,Hand Pump,,Ethiopia,1997.0,Community managed project/CMP/,,
535937,7.0768971,10.163272,05/21/2015,n,Borehole,Hand Pump,Improved,Nigeria,2013.0,,No,Non-functional Technical breakdown
372065,6.957821976743345,-3.038650630988225,12/23/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2005.0,,2.7777777777777777,Functional
342126,8.38081666667,-11.33305,12/31/2010,u,,,,Sierra Leone,,,,Functional
332865,0.368324,29.272426,02/02/2014,y,,,,Congo - Kinshasa,,,,Satisfaisant
39763,3.95728,30.43334,11/30/2000,u,Unprotected Spring,,Unimproved,South Sudan,,,,
513807,7.0897567,4.8391033,09/10/2015,n,Borehole,Hand Pump,Improved,Nigeria,2014.0,,No,Non-functional Dry/low-yielding
97266,6.91773136,-10.57443654,05/31/2017,n,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,,NGO,,Broken down
491757,5.048809,-8.837816,01/21/2011,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Liberia,2008.0,German Agro Action gaa,,Working and protected Not damaged
4712,3.49305637,31.53074016,04/18/2010,n,Borehole,,Improved,Uganda,1995.0,,,Non-Functional
439096,7.87283,8.0077767,08/30/2015,n,Borehole,Hand Pump,Improved,Nigeria,,,No,Non-functional Technical breakdown
340001,7.87726666667,-11.18005,12/31/2010,n,,,,Sierra Leone,,UNICEF,,Functional
483029,7.947415,-11.753544,07/02/2012,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2011.0,Private Person,No- water is free,functional
432059,7.84945,4.494895,05/04/2015,y,Borehole,Hand Pump,Improved,Nigeria,2002.0,,No,Functional (and in use)
500755,6.315230000000001,-10.688213333333332,12/09/2015,y,,Hand Pump,,Liberia,,,,
134566,0.51369681,34.01964088,08/16/2010,n,Rainwater Harvesting,,Improved,Uganda,2005.0,,,Non-Functional
224816,8.453235336959244,-12.855856354837496,08/22/2016,y,Piped Water,,Improved,Sierra Leone,2013.0,SALWACO,No payment – its free,Functional (and in use) No Damages
546969,8.75462,-11.10574,12/31/2019,u,Borehole,,Improved,Sierra Leone,,,,
1595,5.323340994443219,-0.935819442086775,11/05/2014,y,Borehole,Hand Pump - Vergnet,Improved,Ghana,2010.0,,Per month,
572446,-0.9473045516,34.3850317198,02/09/2014,u,Unprotected Shallow Well,,Unimproved,Kenya,,,,
253709,8.80762214,-12.26725076,01/02/2016,y,Protected Shallow Well,Hand Pump - Kardia,Improved,Sierra Leone,2011.0,PLAN,No payment – its free,Functional (and in use) No Damages
195996,-0.95938937,30.83920434,05/14/2010,y,Rainwater Harvesting,,Improved,Uganda,2000.0,,,Functional
269511,8.276916666666667,-10.567643333333336,08/05/2016,n,Borehole,Hand Pump - Kardia,Improved,Sierra Leone,2012.0,OXFAM,,Broken down Damaged Well|Damaged Pipe|Fence
248587,-26.8432344979196,31.4098497351566,07/15/2015,n,Borehole,Tapstand,Improved,Swaziland,2010.0,,0,Under Construction
234322,-26.25574862632,31.0419630150398,12/02/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2007.0,,0,
368324,6.145457,37.528053,01/01/2021,y,Protected Spring,,Improved,Ethiopia,2007.0,,,
18577,-21.23191822,31.85216759,04/15/2016,y,Unprotected Shallow Well,Rope and Bucket,Unimproved,Zimbabwe,1988.0,,,Fully Functional
507595,9.183522,-12.87626,01/02/2012,y,Protected Shallow Well,Hand Pump,Improved,Sierra Leone,1980.0,Iwaco,No- water is free,functional
393058,12.223366,10.737693,02/14/2015,y,Borehole,Hand Pump,Improved,Nigeria,2013.0,,No,Functional (and in use)
29960,-16.52754956,30.21929157,05/21/2017,u,Surface Water (River/Stream/Lake/Pond/Dam),Rope and Bucket,No facilities,Zimbabwe,2008.0,,,
270321,11.740319,37.605827,04/06/2020,y,,Hand Pump,,Ethiopia,2009.0,Community managed project/CMP/,,
1979,5.399616642000093,-1.047600464442526,10/23/2014,n,Borehole,Hand Pump - Vergnet,Improved,Ghana,1995.0,,They do not pay,Handpump broken
200035,-80.76772403,29.92640246,08/11/2010,y,Protected Spring,,Improved,Uganda,1997.0,,,Functional
235548,-26.3834319470306,31.1927865276798,11/09/2014,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2010.0,,10,
492721,4.586698,-7.680396,06/09/2011,y,Protected Shallow Well,Hand Pump - Afridev,Improved,Liberia,2009.0,Solidarites Solidarites,,Working and protected Not damaged
267463,8.64921378,-10.97472099,09/20/2016,y,,Rope and Bucket,,Sierra Leone,2002.0,,No payment – its free,Functional (and in use) Damaged Well|Damaged Concrete|Access Cover damaged
67338,2.57099326,32.84228685,05/25/2010,y,Borehole,,Improved,Uganda,2007.0,,,Functional
569011,-0.906365382,34.6168316614,11/04/2014,y,Unprotected Spring,,Unimproved,Kenya,,,,
65065,3.46912275,32.99761417,05/03/2012,y,Borehole,,Improved,Uganda,2011.0,,Water Committee Collects Fees,Functional
257029,7.744623799383013,-11.779366036915889,08/27/2016,y,Borehole,Hand Pump - Kardia,Improved,Sierra Leone,1986.0,Government,No payment – its free,Functional (and in use) No Damages
187025,-0.32238013,32.29099792,04/08/2010,y,Rainwater Harvesting,,Improved,Uganda,2009.0,,,Functional
333285,0.514742,29.138648,02/02/2014,n,,,,Congo - Kinshasa,,,,
203635,-1.16178693,29.82161715,04/26/2010,n,Protected Spring,,Improved,Uganda,1970.0,,,Non-Functional
516282,4.43834202,42.12734411,02/25/2014,y,Unprotected Shallow Well,,Unimproved,Ethiopia,,,,
232843,-26.8090110239254,31.5291794221,07/16/2015,y,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2005.0,,0,
321087,8.117907,-10.940766,03/18/2012,n,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,,United Nations (UN),,still under construction
176970,0.00290987,29.74390956,06/25/2010,n,,Tapstand,,Uganda,1995.0,,,Non-Functional
416506,7.803515,5.6818817,01/21/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2008.0,,No,Functional (and in use)
508732,8.332355,-13.043379,08/02/2012,y,Protected Shallow Well,Hand Pump - India Mark,Improved,Sierra Leone,2010.0,Religious Group,No- water is free,functional
414025,7.961985,2.8963068,01/14/2015,y,Borehole,Mechanized Pump,Improved,Nigeria,2012.0,,Yes Point of collection,Functional (and in use)
249027,-26.8103487880349,31.3586054294995,07/13/2015,n,Surface Water (River/Stream/Lake/Pond/Dam),Tapstand,No facilities,Swaziland,2010.0,,0,poor water distribution
378776,10.537622357985938,-2.778908927767223,10/14/2014,y,Borehole,Hand Pump - Afridev,Improved,Ghana,2003.0,,Only when there is a breakdown,Time to raise or access funds
534043,8.817775,11.341523,05/06/2015,n,Borehole,Hand Pump,Improved,Nigeria,2012.0,,No,Non-functional Technical breakdown
20690,-19.512496,31.48902984,04/07/2016,y,Borehole,Hand Pump,Improved,Zimbabwe,2012.0,,,Fully Functional
44232,8.28669,27.63286,09/15/1976,u,Borehole,,Improved,South Sudan,,,,
217044,13.573235,-16.207345,05/01/2016,y,Protected Shallow Well,Hand Pump,Improved,Gambia,1998.0,"Area council, Swegam",Upon  breakdown,No leak
97950,6.74306117,-10.85580276,05/31/2017,y,Borehole,Hand Pump - Afridev,Improved,Liberia,,NGO,No payment – its free,Functional (and in use)
243604,-26.4468297934508,31.3039701841363,08/08/2014,y,Borehole,Tapstand,Improved,Swaziland,1990.0,,20,
102301,-0.44809499,37.560753,12/17/2012,y,Protected Shallow Well,Mechanized Pump,Improved,Kenya,2010.0,,no payment,Functional and in use This is a point owned by an individual and requires fencing
395998,5.5054915,7.3491132,01/26/2015,n,Borehole,Mechanized Pump,Improved,Nigeria,,,Yes Periodic Levy,Non-functional Technical breakdown
343915,-13.226907,8.486062,12/05/2012,y,,Tapstand,,Sierra Leone,,,Nothing paid,Concrete structure is damaged
340959,8.38018333333,-10.8781833333,12/31/2010,n,,,,Sierra Leone,,,,Functional
